Feature1,Feature2,Pearson_Corr,Pearson_p-value,Spearman_Corr,Spearman_p-value,Kendall_Corr,Kendall_p-value
RElbow_X,LElbow_Y,0.512669383529875,5.879075841248819e-218,0.5804988964642532,5.478354395426272e-293,0.408260957381835,2.8146459837661756e-256
RElbow_X,RWrist_X,0.9364510744203889,0.0,0.9433809075965842,0.0,0.8394673229093815,0.0
RElbow_X,RWrist_Y,0.4807000225501912,4.241638841185689e-188,0.5435948360907192,4.8840719030833565e-250,0.38712448521757803,1.057787719128654e-230
RElbow_X,LWrist_X,0.5785453873040054,1.4165651576754773e-290,0.18546837181877499,1.3091335039610882e-26,0.04363519637087215,0.00023946351454650388
RElbow_X,LWrist_Y,0.4764537257528994,2.2901874445630837e-184,0.5274648009973933,6.8566747589177085e-233,0.36831177947639077,5.162581992560809e-209
RElbow_X,RHip_X,0.7885566004005727,0.0,0.8680541274113851,0.0,0.7292308827086824,0.0
RElbow_X,RHip_Y,0.5099312171780291,2.837511048887112e-215,0.5651487209391657,1.8398308300608916e-274,0.39859347818975843,2.3702324675608543e-245
RElbow_X,LHip_X,0.07440603025367878,2.1193545900031876e-05,0.25302870942366024,8.817448237627289e-49,0.2847437927715176,7.880522105479665e-126
RElbow_X,LHip_Y,0.5199840177234775,3.012305134738605e-225,0.5767079914338205,2.5443049632356954e-288,0.40606058330052486,2.0593288075987314e-254
RElbow_X,RKnee_X,0.7853405930860433,0.0,0.855332479855851,0.0,0.7135951792371966,0.0
RElbow_X,RKnee_Y,0.45900200347453235,1.4365691897492918e-169,0.4674229262050826,1.3318833792324397e-176,0.3319120497296393,4.528967535632032e-171
RElbow_X,LKnee_X,0.08508420622796618,1.1491108303361044e-06,0.2674903206460148,1.6233488885175406e-54,0.28802918514740294,1.0105140025895088e-128
RElbow_X,LKnee_Y,0.45081472304892767,6.430604103046763e-163,0.4668408737367124,4.139510300290363e-176,0.3284442891318658,1.4786080364331976e-167
RElbow_X,RAnkle_X,0.7349437710345796,0.0,0.8209308704528668,0.0,0.676269485908979,0.0
RElbow_X,RAnkle_Y,0.3831799756425375,1.800257176818861e-114,0.3819649613113087,1.0640047731600198e-113,0.2670203272567555,5.470207991243141e-111
RElbow_X,LAnkle_X,0.1392105023559911,1.4275999032139418e-15,0.3058410488019747,1.5920808773831533e-71,0.29685750619926293,1.913165991832526e-136
RElbow_X,LAnkle_Y,0.3820638446926774,9.21020113157022e-114,0.3765677096927761,2.600583135466674e-110,0.26408169898247225,1.3747175861683618e-108
RElbow_X,Chest,0.5298759864761327,2.145855887725105e-235,0.6066267503619861,0.0,0.4272155995477005,1.7082041850460161e-280
RElbow_Y,LElbow_X,0.03808089688421916,0.029712383819176826,0.21377707818306513,5.360706049903193e-35,0.1544389566073029,3.72996945379986e-38
RElbow_Y,LElbow_Y,0.9823689578945163,0.0,0.9690233152141422,0.0,0.8850071420829985,0.0
