Feature1,Feature2,Pearson_Corr,Pearson_p-value,Spearman_Corr,Spearman_p-value,Kendall_Corr,Kendall_p-value
LShoulder_X,LWrist_Y,0.39335340750505066,2.6805059265512205e-108,0.3289853745434381,2.081559380160993e-74,0.22409121811841462,2.74216951620338e-69
LShoulder_X,RHip_X,0.3812546351735925,2.5376704017877283e-101,0.32846400095387995,3.6454231937691425e-74,0.10194383306774513,1.5056857603254854e-15
LShoulder_X,RHip_Y,0.32710717738531553,1.5589509305497025e-73,0.3254908817125491,8.717667762892849e-73,0.21513118406857737,3.767070040859383e-64
LShoulder_X,LHip_X,0.8668747950371419,0.0,0.8785673581647864,0.0,0.7340897777494101,0.0
LShoulder_X,LHip_Y,0.37603884765022805,2.0993336610432958e-98,0.3721216753654746,3.0084110647318393e-96,0.24671578850175827,8.28289095053198e-84
LShoulder_X,RKnee_X,0.4159025631295435,4.1932152130769224e-122,0.35542701102679936,2.1810598030123057e-87,0.12891136141904105,7.189802008513262e-24
LShoulder_X,RKnee_Y,0.0997416206154918,6.981721038837844e-08,0.10585345114722826,1.0414512165083523e-08,0.06959934487621802,4.868896418977119e-08
LShoulder_X,LKnee_X,0.8642571623522751,0.0,0.8731018782793767,0.0,0.7300562490060184,0.0
LShoulder_X,LKnee_Y,0.07145601312888125,0.0001143519067658444,0.07378912151886859,6.769841295644234e-05,0.047101898399531404,0.0002222804321807223
LShoulder_X,RAnkle_X,0.3756019458751896,3.664870118817753e-98,0.322920907410208,1.3173193205001572e-71,0.11175445968888512,2.0676698324069304e-18
LShoulder_X,RAnkle_Y,0.015192155778957217,0.41265683267950504,0.030474451268280633,0.10025846279332126,0.014364389312941386,0.2652504118384905
LShoulder_X,LAnkle_X,0.8046324575830865,0.0,0.8195098011601791,0.0,0.668290917818245,0.0
LShoulder_X,LAnkle_Y,0.0035434313009348184,0.848473252902447,-0.013524895695494326,0.4658105329712028,-0.007226655991702843,0.5748254051304166
LShoulder_X,Chest,0.41356410822750667,1.2713413041773122e-120,0.3776418891022715,2.6980194114690545e-99,0.25420706839880935,1.175165690284883e-88
LShoulder_Y,RElbow_X,0.6869108529759387,0.0,0.7850473123293822,0.0,0.5777979860930139,0.0
LShoulder_Y,RElbow_Y,0.9704231783270824,0.0,0.9392714199323604,0.0,0.8257947975914262,0.0
LShoulder_Y,LElbow_X,0.5495753011972193,2.320881722197061e-229,0.4727989727600059,5.357788770035173e-162,0.342991595381783,5.9708330842502644e-161
LShoulder_Y,LElbow_Y,0.9648934091306633,0.0,0.9453046006848926,0.0,0.8457449569687564,0.0
LShoulder_Y,RWrist_X,0.675522452334101,0.0,0.7677898327650736,0.0,0.579270473515134,0.0
LShoulder_Y,RWrist_Y,0.9142743299786745,0.0,0.8169190946931111,0.0,0.6525022651070025,0.0
LShoulder_Y,LWrist_X,0.5917782120160937,1.5064434192791214e-274,0.5407980442239596,9.384408961101044e-221,0.39989124973725915,6.475105642335734e-220
LShoulder_Y,LWrist_Y,0.9282323728332588,0.0,0.8288713780809279,0.0,0.6678461444129816,0.0
LShoulder_Y,RHip_X,0.6575915415561101,0.0,0.7442619145607026,0.0,0.5344432221719387,0.0
LShoulder_Y,RHip_Y,0.8994543382617686,0.0,0.8973774271658294,0.0,0.7509277865386326,0.0
LShoulder_Y,LHip_X,0.18055642516518322,9.550140535810643e-23,0.10563927463726891,1.1153161780616673e-08,0.07428329524742237,5.5699335800554544e-09
LShoulder_Y,LHip_Y,0.9062614448577141,0.0,0.9050043667102128,0.0,0.7598899245796816,0.0
